 id cycle setting1 setting2 setting3 s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 s21 RUL label1 label2
4029 20 96 0.592 0.583 0.000 0.000 0.497 0.486 0.441 0.000 1.000 0.491 0.212 0.185 0.000 0.440 0.527 0.397 0.225 0.468 0.000 0.417 0.000 0.000 0.496 0.585 0.382 1 2
4030 20 97 0.730 0.333 0.000 0.000 0.654 0.427 0.442 0.000 1.000 0.496 0.333 0.175 0.000 0.476 0.493 0.265 0.186 0.430 0.000 0.333 0.000 0.000 0.620 0.435 0.380 1 2
4031 20 98 0.534 0.750 0.000 0.000 0.566 0.556 0.353 0.000 1.000 0.594 0.379 0.183 0.000 0.464 0.644 0.294 0.212 0.476 0.000 0.417 0.000 0.000 0.574 0.609 0.377 1 2
4032 20 99 0.632 0.417 0.000 0.000 0.325 0.441 0.562 0.000 1.000 0.576 0.348 0.174 0.000 0.339 0.544 0.338 0.194 0.479 0.000 0.417 0.000 0.000 0.612 0.455 0.374 1 2
4033 20 100 0.454 0.833 0.000 0.000 0.500 0.469 0.397 0.000 1.000 0.519 0.227 0.162 0.000 0.411 0.499 0.368 0.204 0.421 0.000 0.500 0.000 0.000 0.395 0.500 0.371 1 2
4034 20 101 0.425 0.167 0.000 0.000 0.322 0.371 0.467 0.000 1.000 0.522 0.288 0.167 0.000 0.458 0.467 0.338 0.174 0.526 0.000 0.417 0.000 0.000 0.643 0.606 0.368 1 2
4035 20 102 0.529 0.417 0.000 0.000 0.521 0.438 0.373 0.000 1.000 0.535 0.318 0.167 0.000 0.482 0.510 0.294 0.216 0.508 0.000 0.417 0.000 0.000 0.481 0.507 0.366 1 2
4036 20 103 0.460 0.750 0.000 0.000 0.587 0.515 0.421 0.000 1.000 0.548 0.273 0.163 0.000 0.363 0.652 0.353 0.183 0.466 0.000 0.417 0.000 0.000 0.512 0.535 0.363 1 2
4037 20 104 0.167 0.667 0.000 0.000 0.578 0.349 0.416 0.000 1.000 0.527 0.348 0.175 0.000 0.292 0.644 0.235 0.202 0.371 0.000 0.250 0.000 0.000 0.527 0.455 0.360 1 2
4038 20 105 0.695 0.250 0.000 0.000 0.467 0.214 0.533 0.000 1.000 0.419 0.273 0.159 0.000 0.482 0.537 0.265 0.236 0.437 0.000 0.417 0.000 0.000 0.504 0.587 0.357 1 2
4039 20 106 0.437 0.333 0.000 0.000 0.304 0.397 0.533 0.000 1.000 0.557 0.348 0.201 0.000 0.357 0.588 0.353 0.201 0.440 0.000 0.583 0.000 0.000 0.450 0.521 0.355 1 2
4040 20 107 0.598 0.750 0.000 0.000 0.407 0.390 0.483 0.000 1.000 0.486 0.364 0.181 0.000 0.482 0.516 0.382 0.189 0.432 0.000 0.417 0.000 0.000 0.411 0.455 0.352 1 2
4041 20 108 0.460 0.333 0.000 0.000 0.334 0.325 0.442 0.000 1.000 0.546 0.333 0.176 0.000 0.429 0.638 0.324 0.225 0.492 0.000 0.417 0.000 0.000 0.527 0.578 0.349 1 2
4042 20 109 0.661 0.667 0.000 0.000 0.398 0.381 0.452 0.000 1.000 0.430 0.379 0.157 0.000 0.357 0.574 0.324 0.215 0.423 0.000 0.333 0.000 0.000 0.504 0.444 0.346 1 2
4043 20 110 0.466 0.833 0.000 0.000 0.425 0.292 0.479 0.000 1.000 0.512 0.273 0.175 0.000 0.554 0.473 0.309 0.183 0.430 0.000 0.333 0.000 0.000 0.465 0.506 0.343 1 2
4044 20 111 0.299 0.167 0.000 0.000 0.497 0.414 0.385 0.000 1.000 0.565 0.303 0.144 0.000 0.435 0.588 0.338 0.198 0.420 0.000 0.417 0.000 0.000 0.620 0.510 0.341 1 2
4045 20 112 0.437 0.083 0.000 0.000 0.413 0.464 0.628 0.000 1.000 0.610 0.394 0.179 0.000 0.524 0.454 0.279 0.208 0.423 0.000 0.500 0.000 0.000 0.426 0.592 0.338 1 2
4046 20 113 0.466 0.750 0.000 0.000 0.527 0.478 0.424 0.000 1.000 0.575 0.258 0.189 0.000 0.411 0.375 0.324 0.178 0.548 0.000 0.417 0.000 0.000 0.535 0.573 0.335 1 2
4047 20 114 0.707 0.250 0.000 0.000 0.533 0.498 0.353 0.000 1.000 0.564 0.258 0.174 0.000 0.440 0.601 0.265 0.190 0.558 0.000 0.417 0.000 0.000 0.488 0.480 0.332 1 2
4048 20 115 0.500 0.417 0.000 0.000 0.458 0.460 0.510 0.000 1.000 0.556 0.273 0.172 0.000 0.387 0.655 0.324 0.211 0.479 0.000 0.500 0.000 0.000 0.457 0.488 0.330 1 2
4049 20 116 0.580 0.333 0.000 0.000 0.380 0.528 0.441 0.000 1.000 0.507 0.409 0.197 0.000 0.577 0.588 0.353 0.208 0.456 0.000 0.500 0.000 0.000 0.450 0.555 0.327 1 2
4050 20 117 0.609 0.833 0.000 0.000 0.557 0.431 0.585 0.000 1.000 0.607 0.348 0.166 0.000 0.500 0.638 0.294 0.202 0.552 0.000 0.333 0.000 0.000 0.488 0.559 0.324 1 2
4051 20 118 0.500 0.833 0.000 0.000 0.404 0.355 0.565 0.000 1.000 0.604 0.409 0.149 0.000 0.524 0.469 0.397 0.188 0.461 0.000 0.417 0.000 0.000 0.519 0.601 0.321 1 2
4052 20 119 0.425 0.333 0.000 0.000 0.404 0.460 0.428 0.000 1.000 0.594 0.333 0.159 0.000 0.500 0.603 0.250 0.180 0.506 0.000 0.500 0.000 0.000 0.481 0.604 0.319 1 2
4053 20 120 0.621 0.833 0.000 0.000 0.413 0.341 0.485 0.000 1.000 0.507 0.318 0.210 0.000 0.387 0.443 0.279 0.212 0.419 0.000 0.500 0.000 0.000 0.581 0.473 0.316 1 2
4054 20 121 0.575 0.417 0.000 0.000 0.527 0.436 0.452 0.000 1.000 0.525 0.288 0.181 0.000 0.458 0.606 0.235 0.240 0.493 0.000 0.583 0.000 0.000 0.419 0.630 0.313 1 2
4055 20 122 0.483 0.500 0.000 0.000 0.452 0.419 0.665 0.000 1.000 0.475 0.364 0.189 0.000 0.458 0.608 0.324 0.217 0.422 0.000 0.500 0.000 0.000 0.349 0.492 0.310 1 2
4056 20 123 0.471 0.667 0.000 0.000 0.443 0.353 0.552 0.000 1.000 0.470 0.333 0.180 0.000 0.458 0.488 0.382 0.197 0.487 0.000 0.500 0.000 0.000 0.457 0.597 0.307 1 2
4057 20 124 0.575 0.083 0.000 0.000 0.407 0.544 0.556 0.000 1.000 0.539 0.303 0.162 0.000 0.464 0.569 0.338 0.226 0.457 0.000 0.500 0.000 0.000 0.527 0.522 0.305 1 2
4058 20 125 0.793 0.917 0.000 0.000 0.407 0.495 0.452 0.000 1.000 0.580 0.394 0.157 0.000 0.512 0.631 0.353 0.212 0.515 0.000 0.500 0.000 0.000 0.426 0.512 0.302 1 2
4059 20 126 0.672 0.417 0.000 0.000 0.512 0.553 0.521 0.000 1.000 0.461 0.348 0.138 0.000 0.452 0.569 0.324 0.194 0.557 0.000 0.500 0.000 0.000 0.504 0.428 0.299 1 2
4060 20 127 0.471 0.500 0.000 0.000 0.515 0.501 0.526 0.000 1.000 0.575 0.318 0.169 0.000 0.399 0.507 0.353 0.213 0.417 0.000 0.417 0.000 0.000 0.419 0.465 0.296 1 2
4061 20 128 0.247 0.750 0.000 0.000 0.461 0.538 0.492 0.000 1.000 0.567 0.303 0.175 0.000 0.399 0.635 0.353 0.191 0.426 0.000 0.417 0.000 0.000 0.481 0.503 0.294 1 2
4062 20 129 0.586 0.083 0.000 0.000 0.313 0.501 0.654 0.000 1.000 0.578 0.318 0.154 0.000 0.560 0.620 0.368 0.193 0.356 0.000 0.417 0.000 0.000 0.527 0.480 0.291 1 2
4063 20 130 0.615 0.250 0.000 0.000 0.373 0.476 0.437 0.000 1.000 0.433 0.303 0.211 0.000 0.488 0.552 0.382 0.205 0.511 0.000 0.500 0.000 0.000 0.465 0.589 0.288 1 2
4064 20 131 0.500 0.750 0.000 0.000 0.446 0.341 0.530 0.000 1.000 0.404 0.348 0.203 0.000 0.429 0.576 0.368 0.214 0.461 0.000 0.500 0.000 0.000 0.519 0.607 0.285 1 2
4065 20 132 0.471 0.750 0.000 0.000 0.298 0.415 0.424 0.000 1.000 0.535 0.348 0.202 0.000 0.506 0.394 0.382 0.202 0.336 0.000 0.500 0.000 0.000 0.364 0.554 0.283 1 2
4066 20 133 0.511 0.500 0.000 0.000 0.413 0.512 0.470 0.000 1.000 0.538 0.318 0.165 0.000 0.440 0.567 0.368 0.194 0.521 0.000 0.500 0.000 0.000 0.442 0.520 0.280 1 2
4067 20 134 0.506 0.750 0.000 0.000 0.536 0.367 0.560 0.000 1.000 0.520 0.364 0.172 0.000 0.482 0.559 0.309 0.214 0.543 0.000 0.417 0.000 0.000 0.481 0.617 0.277 1 2
4068 20 135 0.580 0.083 0.000 0.000 0.431 0.351 0.508 0.000 1.000 0.510 0.348 0.192 0.000 0.399 0.557 0.353 0.184 0.485 0.000 0.500 0.000 0.000 0.372 0.385 0.274 1 2
4069 20 136 0.414 0.083 0.000 0.000 0.434 0.567 0.485 0.000 1.000 0.490 0.318 0.197 0.000 0.440 0.559 0.382 0.192 0.536 0.000 0.583 0.000 0.000 0.612 0.675 0.271 1 2
4070 20 137 0.345 0.250 0.000 0.000 0.545 0.592 0.525 0.000 1.000 0.596 0.379 0.182 0.000 0.429 0.614 0.397 0.250 0.463 0.000 0.500 0.000 0.000 0.473 0.565 0.269 1 2
4071 20 138 0.489 0.167 0.000 0.000 0.476 0.469 0.507 0.000 1.000 0.596 0.364 0.152 0.000 0.452 0.527 0.426 0.207 0.396 0.000 0.417 0.000 0.000 0.411 0.427 0.266 1 2
4072 20 139 0.437 0.333 0.000 0.000 0.464 0.414 0.485 0.000 1.000 0.459 0.439 0.186 0.000 0.500 0.586 0.338 0.192 0.442 0.000 0.500 0.000 0.000 0.589 0.397 0.263 1 2
4073 20 140 0.443 0.333 0.000 0.000 0.425 0.637 0.422 0.000 1.000 0.596 0.318 0.206 0.000 0.452 0.539 0.338 0.214 0.531 0.000 0.500 0.000 0.000 0.419 0.470 0.260 1 2
4074 20 141 0.793 0.833 0.000 0.000 0.509 0.625 0.644 0.000 1.000 0.494 0.364 0.182 0.000 0.458 0.648 0.368 0.189 0.490 0.000 0.583 0.000 0.000 0.543 0.297 0.258 1 2
4075 20 142 0.695 0.667 0.000 0.000 0.361 0.440 0.574 0.000 1.000 0.502 0.409 0.163 0.000 0.435 0.450 0.324 0.218 0.358 0.000 0.417 0.000 0.000 0.349 0.481 0.255 1 2
4076 20 143 0.471 0.750 0.000 0.000 0.657 0.477 0.570 0.000 1.000 0.443 0.318 0.198 0.000 0.393 0.552 0.294 0.215 0.544 0.000 0.500 0.000 0.000 0.426 0.530 0.252 1 2
4077 20 144 0.356 0.833 0.000 0.000 0.455 0.521 0.579 0.000 1.000 0.456 0.318 0.218 0.000 0.476 0.539 0.353 0.192 0.614 0.000 0.500 0.000 0.000 0.527 0.589 0.249 1 2
4078 20 145 0.770 0.083 0.000 0.000 0.533 0.557 0.538 0.000 1.000 0.581 0.288 0.209 0.000 0.488 0.586 0.382 0.223 0.449 0.000 0.417 0.000 0.000 0.310 0.421 0.247 1 2
4079 20 146 0.569 0.167 0.000 0.000 0.554 0.464 0.378 0.000 1.000 0.546 0.288 0.152 0.000 0.577 0.520 0.324 0.188 0.523 0.000 0.500 0.000 0.000 0.411 0.411 0.244 1 2
4080 20 147 0.339 0.333 0.000 0.000 0.596 0.411 0.467 0.000 1.000 0.667 0.288 0.190 0.000 0.512 0.461 0.338 0.201 0.491 0.000 0.417 0.000 0.000 0.496 0.557 0.241 1 2
4081 20 148 0.511 0.417 0.000 0.000 0.518 0.434 0.515 0.000 1.000 0.536 0.348 0.167 0.000 0.494 0.595 0.353 0.187 0.480 0.000 0.500 0.000 0.000 0.473 0.526 0.238 1 2
4082 20 149 0.592 0.583 0.000 0.000 0.557 0.604 0.512 0.000 1.000 0.623 0.333 0.191 0.000 0.500 0.640 0.412 0.211 0.351 0.000 0.417 0.000 0.000 0.434 0.301 0.235 1 2
4083 20 150 0.471 0.583 0.000 0.000 0.449 0.636 0.599 0.000 1.000 0.564 0.379 0.182 0.000 0.470 0.475 0.426 0.220 0.602 0.000 0.583 0.000 0.000 0.473 0.573 0.233 1 2
4084 20 151 0.695 0.500 0.000 0.000 0.569 0.506 0.455 0.000 1.000 0.515 0.348 0.208 0.000 0.565 0.629 0.294 0.224 0.565 0.000 0.583 0.000 0.000 0.426 0.495 0.230 1 2
4085 20 152 0.374 0.083 0.000 0.000 0.361 0.514 0.326 0.000 1.000 0.514 0.364 0.171 0.000 0.440 0.469 0.412 0.179 0.652 0.000 0.417 0.000 0.000 0.465 0.513 0.227 1 2
4086 20 153 0.402 0.667 0.000 0.000 0.497 0.378 0.513 0.000 1.000 0.525 0.303 0.178 0.000 0.381 0.488 0.441 0.202 0.481 0.000 0.500 0.000 0.000 0.372 0.556 0.224 1 2
4087 20 154 0.316 0.417 0.000 0.000 0.352 0.415 0.420 0.000 1.000 0.498 0.318 0.185 0.000 0.560 0.499 0.338 0.234 0.483 0.000 0.417 0.000 0.000 0.481 0.424 0.222 1 2
4088 20 155 0.494 0.833 0.000 0.000 0.566 0.482 0.493 0.000 1.000 0.406 0.303 0.169 0.000 0.548 0.426 0.426 0.196 0.361 0.000 0.417 0.000 0.000 0.411 0.555 0.219 1 2
4089 20 156 0.609 0.583 0.000 0.000 0.458 0.452 0.515 0.000 1.000 0.522 0.288 0.218 0.000 0.643 0.507 0.426 0.197 0.489 0.000 0.417 0.000 0.000 0.395 0.421 0.216 1 2
4090 20 157 0.230 0.417 0.000 0.000 0.331 0.438 0.605 0.000 1.000 0.491 0.364 0.188 0.000 0.488 0.563 0.368 0.191 0.597 0.000 0.500 0.000 0.000 0.566 0.532 0.213 1 2
4091 20 158 0.736 0.583 0.000 0.000 0.370 0.516 0.602 0.000 1.000 0.481 0.409 0.186 0.000 0.560 0.542 0.324 0.216 0.552 0.000 0.500 0.000 0.000 0.628 0.439 0.211 1 2
4092 20 159 0.345 0.667 0.000 0.000 0.452 0.295 0.603 0.000 1.000 0.562 0.409 0.181 0.000 0.476 0.386 0.353 0.211 0.477 0.000 0.583 0.000 0.000 0.380 0.515 0.208 1 2
4093 20 160 0.477 0.917 0.000 0.000 0.633 0.529 0.563 0.000 1.000 0.491 0.288 0.218 0.000 0.571 0.550 0.382 0.218 0.503 0.000 0.750 0.000 0.000 0.457 0.404 0.205 1 2
4094 20 161 0.448 0.583 0.000 0.000 0.521 0.540 0.580 0.000 1.000 0.425 0.318 0.232 0.000 0.619 0.503 0.279 0.240 0.468 0.000 0.417 0.000 0.000 0.341 0.387 0.202 1 2
4095 20 162 0.299 0.250 0.000 0.000 0.581 0.482 0.570 0.000 1.000 0.395 0.348 0.159 0.000 0.452 0.465 0.338 0.224 0.533 0.000 0.500 0.000 0.000 0.527 0.384 0.199 1 2
4096 20 163 0.305 0.500 0.000 0.000 0.608 0.540 0.511 0.000 1.000 0.488 0.424 0.192 0.000 0.482 0.412 0.397 0.236 0.513 0.000 0.583 0.000 0.000 0.543 0.509 0.197 1 2
4097 20 164 0.603 0.833 0.000 0.000 0.590 0.500 0.656 0.000 1.000 0.586 0.303 0.166 0.000 0.429 0.390 0.426 0.208 0.531 0.000 0.500 0.000 0.000 0.504 0.462 0.194 1 2
4098 20 165 0.494 0.333 0.000 0.000 0.431 0.653 0.471 0.000 1.000 0.464 0.409 0.195 0.000 0.542 0.473 0.412 0.199 0.556 0.000 0.333 0.000 0.000 0.566 0.316 0.191 1 2
4099 20 166 0.402 0.250 0.000 0.000 0.446 0.422 0.575 0.000 1.000 0.451 0.409 0.178 0.000 0.583 0.499 0.368 0.220 0.419 0.000 0.667 0.000 0.000 0.481 0.600 0.188 1 2
4100 20 167 0.443 0.750 0.000 0.000 0.434 0.409 0.481 0.000 1.000 0.435 0.394 0.222 0.000 0.512 0.456 0.338 0.180 0.489 0.000 0.500 0.000 0.000 0.380 0.389 0.186 1 2
4101 20 168 0.782 0.667 0.000 0.000 0.578 0.624 0.546 0.000 1.000 0.433 0.333 0.196 0.000 0.571 0.497 0.338 0.202 0.540 0.000 0.583 0.000 0.000 0.403 0.415 0.183 1 2
4102 20 169 0.230 0.250 0.000 0.000 0.349 0.463 0.535 0.000 1.000 0.403 0.439 0.166 0.000 0.530 0.454 0.397 0.226 0.645 0.000 0.583 0.000 0.000 0.519 0.493 0.180 1 2
4103 20 170 0.569 0.833 0.000 0.000 0.292 0.482 0.592 0.000 1.000 0.427 0.379 0.184 0.000 0.470 0.446 0.353 0.215 0.581 0.000 0.417 0.000 0.000 0.357 0.496 0.177 1 2
4104 20 171 0.356 0.583 0.000 0.000 0.557 0.609 0.660 0.000 1.000 0.424 0.409 0.181 0.000 0.464 0.241 0.397 0.229 0.557 0.000 0.417 0.000 0.000 0.403 0.565 0.175 1 2
4105 20 172 0.632 0.500 0.000 0.000 0.334 0.549 0.537 0.000 1.000 0.457 0.303 0.196 0.000 0.583 0.510 0.397 0.199 0.507 0.000 0.500 0.000 0.000 0.496 0.422 0.172 1 2
4106 20 173 0.563 0.083 0.000 0.000 0.509 0.473 0.528 0.000 1.000 0.523 0.379 0.228 0.000 0.565 0.448 0.426 0.204 0.625 0.000 0.583 0.000 0.000 0.310 0.459 0.169 1 2
4107 20 174 0.448 0.750 0.000 0.000 0.500 0.569 0.526 0.000 1.000 0.499 0.364 0.192 0.000 0.560 0.367 0.368 0.224 0.415 0.000 0.583 0.000 0.000 0.395 0.368 0.166 1 2
4108 20 175 0.793 0.667 0.000 0.000 0.470 0.553 0.675 0.000 1.000 0.446 0.379 0.184 0.000 0.571 0.501 0.441 0.197 0.441 0.000 0.583 0.000 0.000 0.380 0.484 0.163 1 2
4109 20 176 0.615 0.333 0.000 0.000 0.678 0.639 0.526 0.000 1.000 0.515 0.379 0.191 0.000 0.536 0.495 0.397 0.243 0.521 0.000 0.583 0.000 0.000 0.496 0.464 0.161 1 2
4110 20 177 0.414 0.583 0.000 0.000 0.515 0.468 0.548 0.000 1.000 0.556 0.485 0.186 0.000 0.530 0.399 0.426 0.232 0.573 0.000 0.583 0.000 0.000 0.426 0.306 0.158 1 2
4111 20 178 0.494 0.167 0.000 0.000 0.449 0.521 0.499 0.000 1.000 0.475 0.424 0.164 0.000 0.625 0.533 0.412 0.216 0.449 0.000 0.583 0.000 0.000 0.302 0.584 0.155 1 2
4112 20 179 0.454 0.583 0.000 0.000 0.732 0.626 0.565 0.000 1.000 0.477 0.455 0.221 0.000 0.577 0.454 0.353 0.216 0.517 0.000 0.667 0.000 0.000 0.349 0.509 0.152 1 2
4113 20 180 0.621 0.917 0.000 0.000 0.524 0.573 0.542 0.000 1.000 0.340 0.424 0.212 0.000 0.530 0.465 0.426 0.243 0.529 0.000 0.500 0.000 0.000 0.403 0.412 0.150 1 2
4114 20 181 0.534 0.250 0.000 0.000 0.563 0.523 0.647 0.000 1.000 0.510 0.364 0.178 0.000 0.506 0.514 0.412 0.250 0.434 0.000 0.583 0.000 0.000 0.357 0.289 0.147 1 2
4115 20 182 0.713 0.833 0.000 0.000 0.467 0.697 0.674 0.000 1.000 0.483 0.394 0.213 0.000 0.577 0.394 0.324 0.237 0.516 0.000 0.500 0.000 0.000 0.481 0.314 0.144 1 2
4116 20 183 0.385 0.417 0.000 0.000 0.524 0.537 0.510 0.000 1.000 0.514 0.348 0.175 0.000 0.512 0.465 0.324 0.223 0.719 0.000 0.583 0.000 0.000 0.411 0.440 0.141 1 2
4117 20 184 0.529 0.583 0.000 0.000 0.657 0.555 0.605 0.000 1.000 0.470 0.455 0.205 0.000 0.446 0.469 0.382 0.215 0.533 0.000 0.500 0.000 0.000 0.271 0.488 0.139 1 2
4118 20 185 0.690 0.583 0.000 0.000 0.584 0.579 0.651 0.000 1.000 0.499 0.318 0.178 0.000 0.554 0.446 0.426 0.214 0.687 0.000 0.667 0.000 0.000 0.349 0.472 0.136 1 2
4119 20 186 0.546 0.500 0.000 0.000 0.572 0.641 0.681 0.000 1.000 0.335 0.424 0.204 0.000 0.577 0.480 0.309 0.216 0.486 0.000 0.500 0.000 0.000 0.380 0.324 0.133 1 2
4120 20 187 0.598 0.583 0.000 0.000 0.569 0.604 0.662 0.000 1.000 0.477 0.318 0.218 0.000 0.565 0.574 0.412 0.261 0.443 0.000 0.583 0.000 0.000 0.403 0.584 0.130 1 2
4121 20 188 0.753 0.750 0.000 0.000 0.690 0.566 0.662 0.000 1.000 0.366 0.455 0.206 0.000 0.667 0.475 0.382 0.224 0.611 0.000 0.583 0.000 0.000 0.450 0.452 0.127 1 2
4122 20 189 0.626 0.167 0.000 0.000 0.554 0.510 0.604 0.000 1.000 0.465 0.318 0.192 0.000 0.619 0.548 0.456 0.229 0.583 0.000 0.583 0.000 0.000 0.364 0.519 0.125 1 2
4123 20 190 0.603 0.333 0.000 0.000 0.729 0.453 0.574 0.000 1.000 0.436 0.500 0.183 0.000 0.470 0.341 0.382 0.231 0.692 0.000 0.500 0.000 0.000 0.295 0.542 0.122 1 2
4124 20 191 0.661 0.833 0.000 0.000 0.554 0.580 0.640 0.000 1.000 0.354 0.424 0.227 0.000 0.565 0.420 0.441 0.237 0.526 0.000 0.583 0.000 0.000 0.411 0.419 0.119 1 2
4125 20 192 0.477 0.583 0.000 0.000 0.648 0.577 0.596 0.000 1.000 0.462 0.439 0.189 0.000 0.607 0.292 0.456 0.224 0.646 0.000 0.667 0.000 0.000 0.380 0.506 0.116 1 2
4126 20 193 0.603 0.250 0.000 0.000 0.605 0.463 0.614 0.000 1.000 0.430 0.364 0.230 0.000 0.744 0.324 0.412 0.208 0.496 0.000 0.583 0.000 0.000 0.419 0.383 0.114 1 2
4127 20 194 0.437 0.250 0.000 0.000 0.729 0.480 0.645 0.000 1.000 0.338 0.485 0.206 0.000 0.643 0.373 0.324 0.226 0.570 0.000 0.583 0.000 0.000 0.380 0.357 0.111 1 2
4128 20 195 0.540 0.583 0.000 0.000 0.590 0.556 0.530 0.000 1.000 0.490 0.439 0.188 0.000 0.518 0.473 0.426 0.224 0.676 0.000 0.583 0.000 0.000 0.395 0.345 0.108 1 2
4129 20 196 0.489 0.167 0.000 0.000 0.506 0.660 0.686 0.000 1.000 0.304 0.470 0.187 0.000 0.613 0.429 0.529 0.227 0.508 0.000 0.500 0.000 0.000 0.465 0.245 0.105 1 2
4130 20 197 0.356 0.833 0.000 0.000 0.482 0.509 0.486 0.000 1.000 0.488 0.379 0.201 0.000 0.679 0.339 0.485 0.209 0.592 0.000 0.583 0.000 0.000 0.419 0.321 0.102 1 2
4131 20 198 0.391 0.167 0.000 0.000 0.446 0.613 0.668 0.000 1.000 0.351 0.439 0.181 0.000 0.625 0.535 0.441 0.204 0.612 0.000 0.500 0.000 0.000 0.318 0.287 0.100 1 2
4132 20 199 0.701 0.833 0.000 0.000 0.711 0.438 0.613 0.000 1.000 0.409 0.379 0.202 0.000 0.720 0.452 0.441 0.219 0.758 0.000 0.500 0.000 0.000 0.380 0.444 0.097 1 2
4133 20 200 0.534 0.583 0.000 0.000 0.524 0.542 0.682 0.000 1.000 0.390 0.379 0.204 0.000 0.601 0.490 0.397 0.223 0.639 0.000 0.583 0.000 0.000 0.295 0.475 0.094 1 2
4134 20 201 0.305 0.667 0.000 0.000 0.611 0.491 0.591 0.000 1.000 0.264 0.470 0.194 0.000 0.637 0.341 0.441 0.225 0.603 0.000 0.583 0.000 0.000 0.295 0.243 0.091 1 2
4135 20 202 0.621 0.750 0.000 0.000 0.548 0.377 0.563 0.000 1.000 0.393 0.470 0.224 0.000 0.589 0.341 0.515 0.227 0.621 0.000 0.583 0.000 0.000 0.411 0.451 0.089 1 2
4136 20 203 0.523 0.083 0.000 0.000 0.690 0.649 0.656 0.000 1.000 0.393 0.394 0.223 0.000 0.542 0.377 0.515 0.215 0.516 0.000 0.667 0.000 0.000 0.341 0.231 0.086 1 2
4137 20 204 0.385 0.750 0.000 0.000 0.401 0.663 0.860 0.000 1.000 0.353 0.394 0.203 0.000 0.774 0.220 0.426 0.209 0.541 0.000 0.667 0.000 0.000 0.256 0.290 0.083 1 2
4138 20 205 0.546 0.250 0.000 0.000 0.419 0.507 0.726 0.000 1.000 0.419 0.515 0.242 0.000 0.518 0.328 0.515 0.219 0.609 0.000 0.583 0.000 0.000 0.357 0.297 0.080 1 2
4139 20 206 0.563 0.167 0.000 0.000 0.554 0.582 0.486 0.000 1.000 0.251 0.439 0.183 0.000 0.637 0.350 0.426 0.211 0.559 0.000 0.667 0.000 0.000 0.566 0.473 0.078 1 2
4140 20 207 0.517 0.500 0.000 0.000 0.651 0.566 0.719 0.000 1.000 0.287 0.439 0.224 0.000 0.679 0.392 0.441 0.207 0.636 0.000 0.583 0.000 0.000 0.302 0.239 0.075 1 2
4141 20 208 0.747 0.917 0.000 0.000 0.473 0.615 0.747 0.000 1.000 0.361 0.455 0.207 0.000 0.738 0.431 0.397 0.242 0.635 0.000 0.500 0.000 0.000 0.295 0.340 0.072 1 2
4142 20 209 0.443 0.250 0.000 0.000 0.530 0.665 0.642 0.000 1.000 0.243 0.424 0.193 0.000 0.619 0.371 0.441 0.240 0.591 0.000 0.583 0.000 0.000 0.341 0.218 0.069 1 2
4143 20 210 0.437 0.333 0.000 0.000 0.738 0.582 0.642 0.000 1.000 0.399 0.455 0.223 0.000 0.661 0.224 0.500 0.216 0.636 0.000 0.583 0.000 0.000 0.341 0.469 0.066 1 2
4144 20 211 0.471 0.250 0.000 0.000 0.762 0.529 0.650 0.000 1.000 0.311 0.530 0.210 0.000 0.762 0.330 0.515 0.231 0.690 0.000 0.667 0.000 0.000 0.271 0.428 0.064 1 2
4145 20 212 0.299 0.833 0.000 0.000 0.720 0.657 0.646 0.000 1.000 0.359 0.470 0.222 0.000 0.696 0.281 0.471 0.212 0.564 0.000 0.583 0.000 0.000 0.411 0.341 0.061 1 2
4146 20 213 0.724 0.083 0.000 0.000 0.723 0.652 0.742 0.000 1.000 0.340 0.439 0.207 0.000 0.708 0.375 0.500 0.250 0.701 0.000 0.500 0.000 0.000 0.426 0.375 0.058 1 2
4147 20 214 0.592 0.083 0.000 0.000 0.720 0.598 0.702 0.000 1.000 0.330 0.485 0.223 0.000 0.661 0.260 0.559 0.224 0.706 0.000 0.667 0.000 0.000 0.318 0.135 0.055 1 2
4148 20 215 0.287 0.667 0.000 0.000 0.753 0.637 0.769 0.000 1.000 0.245 0.455 0.214 0.000 0.655 0.382 0.471 0.226 0.684 0.000 0.750 0.000 0.000 0.217 0.284 0.053 1 2
4149 20 216 0.454 0.417 0.000 0.000 0.756 0.686 0.755 0.000 1.000 0.290 0.470 0.203 0.000 0.690 0.307 0.485 0.232 0.676 0.000 0.583 0.000 0.000 0.388 0.179 0.050 1 2
4150 20 217 0.506 0.750 0.000 0.000 0.877 0.642 0.631 0.000 1.000 0.422 0.530 0.179 0.000 0.685 0.352 0.500 0.254 0.828 0.000 0.583 0.000 0.000 0.287 0.288 0.047 1 2
4151 20 218 0.379 0.583 0.000 0.000 0.693 0.570 0.751 0.000 1.000 0.274 0.455 0.186 0.000 0.655 0.154 0.529 0.232 0.701 0.000 0.583 0.000 0.000 0.271 0.229 0.044 1 2
4152 20 219 0.529 0.250 0.000 0.000 0.648 0.641 0.720 0.000 1.000 0.341 0.485 0.206 0.000 0.649 0.288 0.471 0.236 0.628 0.000 0.667 0.000 0.000 0.124 0.357 0.042 1 2
4153 20 220 0.397 0.750 0.000 0.000 0.663 0.520 0.751 0.000 1.000 0.462 0.545 0.248 0.000 0.679 0.220 0.515 0.230 0.799 0.000 0.667 0.000 0.000 0.388 0.360 0.039 1 2
