 id cycle setting1 setting2 setting3 s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 s21 RUL label1 label2
6519 24 206 0.564 0.231 0.000 0.000 0.251 0.318 0.278 0.000 0.812 0.142 0.594 0.168 0.333 0.160 0.163 0.577 0.132 0.493 0.000 0.182 0.000 0.000 0.536 0.506 0.550 1 2
6520 24 207 0.576 0.615 0.000 0.000 0.290 0.444 0.302 0.000 0.812 0.167 0.618 0.144 0.333 0.160 0.153 0.607 0.158 0.532 0.000 0.182 0.000 0.000 0.536 0.339 0.548 1 2
6521 24 208 0.552 0.692 0.000 0.000 0.199 0.269 0.269 0.000 0.812 0.162 0.618 0.159 0.333 0.149 0.143 0.589 0.168 0.639 0.000 0.182 0.000 0.000 0.482 0.440 0.546 1 2
6522 24 209 0.384 0.154 0.000 0.000 0.377 0.266 0.240 0.000 0.812 0.179 0.576 0.131 0.333 0.217 0.156 0.613 0.204 0.540 0.000 0.273 0.000 0.000 0.542 0.388 0.544 1 2
6523 24 210 0.500 0.462 0.000 0.000 0.276 0.333 0.298 0.000 0.812 0.152 0.606 0.118 0.333 0.080 0.153 0.595 0.175 0.623 0.000 0.273 0.000 0.000 0.560 0.392 0.542 1 2
6524 24 211 0.331 0.846 0.000 0.000 0.288 0.304 0.190 0.000 0.812 0.162 0.582 0.139 0.333 0.091 0.149 0.595 0.173 0.532 0.000 0.273 0.000 0.000 0.482 0.476 0.540 1 2
6525 24 212 0.477 0.538 0.000 0.000 0.241 0.408 0.263 0.000 0.812 0.135 0.612 0.087 0.333 0.177 0.146 0.583 0.166 0.623 0.000 0.182 0.000 0.000 0.435 0.510 0.538 1 2
6526 24 213 0.349 0.846 0.000 0.000 0.234 0.514 0.317 0.000 0.812 0.166 0.600 0.141 0.333 0.200 0.151 0.613 0.153 0.593 0.000 0.273 0.000 0.000 0.435 0.470 0.536 1 2
6527 24 214 0.372 0.615 0.000 0.000 0.241 0.311 0.231 0.000 0.812 0.125 0.653 0.151 0.333 0.269 0.133 0.583 0.172 0.547 0.000 0.091 0.000 0.000 0.446 0.376 0.534 1 2
6528 24 215 0.436 0.615 0.000 0.000 0.201 0.297 0.254 0.000 0.750 0.132 0.571 0.139 0.333 0.183 0.131 0.601 0.159 0.527 0.000 0.364 0.000 0.000 0.565 0.465 0.532 1 2
6529 24 216 0.703 0.154 0.000 0.000 0.237 0.326 0.240 0.000 0.812 0.143 0.629 0.143 0.333 0.349 0.137 0.607 0.157 0.569 0.000 0.273 0.000 0.000 0.369 0.522 0.531 1 2
6530 24 217 0.459 0.231 0.000 0.000 0.304 0.374 0.125 0.000 0.812 0.140 0.594 0.128 0.333 0.149 0.174 0.595 0.190 0.596 0.000 0.273 0.000 0.000 0.429 0.438 0.529 1 2
6531 24 218 0.570 0.154 0.000 0.000 0.344 0.257 0.177 0.000 0.750 0.160 0.582 0.121 0.333 0.217 0.169 0.613 0.163 0.524 0.000 0.273 0.000 0.000 0.429 0.586 0.527 1 2
6532 24 219 0.494 0.538 0.000 0.000 0.269 0.392 0.301 0.000 0.812 0.114 0.618 0.162 0.333 0.143 0.142 0.601 0.190 0.543 0.000 0.364 0.000 0.000 0.571 0.560 0.525 1 2
6533 24 220 0.605 0.692 0.000 0.000 0.304 0.321 0.229 0.000 0.812 0.184 0.600 0.148 0.333 0.120 0.146 0.583 0.113 0.548 0.000 0.273 0.000 0.000 0.375 0.495 0.523 1 2
6534 24 221 0.680 0.538 0.000 0.000 0.199 0.454 0.283 0.000 0.812 0.145 0.635 0.168 0.333 0.223 0.173 0.583 0.178 0.595 0.000 0.182 0.000 0.000 0.446 0.518 0.521 1 2
6535 24 222 0.599 0.769 0.000 0.000 0.370 0.363 0.140 0.000 0.812 0.148 0.594 0.109 0.333 0.149 0.143 0.565 0.132 0.535 0.000 0.091 0.000 0.000 0.476 0.511 0.519 1 2
6536 24 223 0.349 0.231 0.000 0.000 0.340 0.270 0.232 0.000 0.812 0.150 0.612 0.117 0.333 0.223 0.140 0.583 0.155 0.564 0.000 0.273 0.000 0.000 0.411 0.403 0.517 1 2
6537 24 224 0.372 0.154 0.000 0.000 0.279 0.394 0.364 0.000 0.812 0.133 0.618 0.134 0.333 0.137 0.131 0.595 0.153 0.514 0.000 0.364 0.000 0.000 0.488 0.383 0.515 1 2
6538 24 225 0.488 0.077 0.000 0.000 0.311 0.488 0.420 0.000 0.812 0.191 0.624 0.133 0.333 0.223 0.218 0.601 0.177 0.583 0.000 0.273 0.000 0.000 0.530 0.492 0.513 1 2
6539 24 226 0.552 0.692 0.000 0.000 0.258 0.252 0.235 0.000 0.812 0.097 0.629 0.145 0.333 0.160 0.168 0.613 0.198 0.634 0.000 0.182 0.000 0.000 0.494 0.484 0.511 1 2
6540 24 227 0.343 0.231 0.000 0.000 0.253 0.286 0.331 0.000 0.812 0.199 0.612 0.133 0.333 0.189 0.108 0.577 0.170 0.618 0.000 0.273 0.000 0.000 0.589 0.440 0.510 1 2
6541 24 228 0.192 0.538 0.000 0.000 0.232 0.343 0.222 0.000 0.812 0.170 0.612 0.137 0.333 0.166 0.148 0.577 0.158 0.486 0.000 0.455 0.000 0.000 0.488 0.556 0.508 1 2
6542 24 229 0.698 0.462 0.000 0.000 0.370 0.251 0.253 0.000 0.812 0.150 0.606 0.131 0.333 0.194 0.163 0.589 0.180 0.598 0.000 0.273 0.000 0.000 0.518 0.513 0.506 1 2
6543 24 230 0.645 0.692 0.000 0.000 0.218 0.331 0.267 0.000 0.812 0.139 0.606 0.114 0.333 0.274 0.163 0.571 0.161 0.528 0.000 0.273 0.000 0.000 0.339 0.499 0.504 1 2
6544 24 231 0.477 0.846 0.000 0.000 0.136 0.333 0.135 0.000 0.812 0.139 0.624 0.169 0.333 0.269 0.161 0.607 0.159 0.534 0.000 0.273 0.000 0.000 0.387 0.489 0.502 1 2
6545 24 232 0.523 0.769 0.000 0.000 0.215 0.306 0.162 0.000 0.812 0.189 0.588 0.120 0.333 0.206 0.156 0.619 0.170 0.622 0.000 0.273 0.000 0.000 0.542 0.517 0.500 1 2
6546 24 233 0.494 0.538 0.000 0.000 0.326 0.369 0.211 0.000 0.812 0.161 0.629 0.146 0.333 0.217 0.142 0.637 0.185 0.543 0.000 0.091 0.000 0.000 0.565 0.566 0.498 1 2
6547 24 234 0.500 0.231 0.000 0.000 0.319 0.211 0.235 0.000 0.812 0.178 0.606 0.134 0.333 0.263 0.151 0.631 0.165 0.558 0.000 0.182 0.000 0.000 0.458 0.493 0.496 1 2
6548 24 235 0.547 0.231 0.000 0.000 0.363 0.386 0.257 0.000 0.750 0.185 0.629 0.118 0.333 0.194 0.133 0.613 0.139 0.549 0.000 0.091 0.000 0.000 0.524 0.490 0.494 1 2
6549 24 236 0.401 0.154 0.000 0.000 0.220 0.388 0.220 0.000 0.750 0.193 0.612 0.105 0.333 0.280 0.138 0.637 0.175 0.555 0.000 0.273 0.000 0.000 0.387 0.531 0.492 1 2
6550 24 237 0.593 0.154 0.000 0.000 0.363 0.448 0.179 0.000 0.812 0.189 0.629 0.138 0.333 0.217 0.185 0.571 0.144 0.566 0.000 0.182 0.000 0.000 0.488 0.467 0.490 1 2
6551 24 238 0.320 0.538 0.000 0.000 0.314 0.135 0.165 0.000 0.812 0.166 0.606 0.117 0.333 0.229 0.151 0.589 0.171 0.528 0.000 0.364 0.000 0.000 0.512 0.617 0.489 1 2
6552 24 239 0.401 0.769 0.000 0.000 0.108 0.392 0.227 0.000 0.812 0.184 0.606 0.163 0.333 0.183 0.172 0.607 0.170 0.538 0.000 0.182 0.000 0.000 0.494 0.442 0.487 1 2
6553 24 240 0.715 0.615 0.000 0.000 0.276 0.313 0.232 0.000 0.812 0.158 0.612 0.126 0.333 0.251 0.168 0.589 0.166 0.555 0.000 0.273 0.000 0.000 0.518 0.567 0.485 1 2
6554 24 241 0.291 0.692 0.000 0.000 0.274 0.311 0.200 0.000 0.812 0.161 0.600 0.135 0.333 0.303 0.174 0.613 0.139 0.613 0.000 0.455 0.000 0.000 0.494 0.449 0.483 1 2
6555 24 242 0.360 0.308 0.000 0.000 0.316 0.223 0.218 0.000 0.812 0.194 0.629 0.106 0.333 0.189 0.173 0.595 0.147 0.506 0.000 0.182 0.000 0.000 0.440 0.445 0.481 1 2
6556 24 243 0.517 0.615 0.000 0.000 0.117 0.139 0.338 0.000 0.812 0.182 0.671 0.144 0.333 0.234 0.170 0.625 0.173 0.501 0.000 0.091 0.000 0.000 0.440 0.506 0.479 1 2
6557 24 244 0.541 0.308 0.000 0.000 0.183 0.142 0.304 0.000 0.812 0.155 0.618 0.129 0.333 0.211 0.160 0.595 0.177 0.630 0.000 0.364 0.000 0.000 0.381 0.522 0.477 1 2
6558 24 245 0.337 0.385 0.000 0.000 0.300 0.334 0.188 0.000 0.812 0.151 0.624 0.129 0.333 0.120 0.181 0.595 0.166 0.528 0.000 0.091 0.000 0.000 0.583 0.455 0.475 1 2
6559 24 246 0.552 0.615 0.000 0.000 0.307 0.342 0.390 0.000 0.812 0.192 0.618 0.133 0.333 0.217 0.189 0.613 0.183 0.564 0.000 0.273 0.000 0.000 0.476 0.455 0.473 1 2
6560 24 247 0.436 0.615 0.000 0.000 0.201 0.366 0.093 0.000 0.812 0.150 0.594 0.127 0.333 0.246 0.147 0.589 0.160 0.580 0.000 0.273 0.000 0.000 0.363 0.403 0.471 1 2
6561 24 248 0.547 0.538 0.000 0.000 0.230 0.436 0.253 0.000 0.812 0.139 0.594 0.138 0.333 0.160 0.180 0.595 0.173 0.610 0.000 0.182 0.000 0.000 0.458 0.423 0.469 1 2
6562 24 249 0.721 0.308 0.000 0.000 0.201 0.451 0.304 0.000 0.812 0.156 0.612 0.144 0.333 0.171 0.170 0.571 0.179 0.583 0.000 0.273 0.000 0.000 0.476 0.570 0.468 1 2
6563 24 250 0.442 0.154 0.000 0.000 0.349 0.391 0.234 0.000 0.812 0.185 0.612 0.147 0.333 0.280 0.153 0.625 0.175 0.584 0.000 0.182 0.000 0.000 0.458 0.535 0.466 1 2
6564 24 251 0.581 0.615 0.000 0.000 0.279 0.352 0.206 0.000 0.812 0.193 0.606 0.133 0.333 0.166 0.167 0.631 0.157 0.473 0.000 0.273 0.000 0.000 0.458 0.546 0.464 1 2
6565 24 252 0.517 0.385 0.000 0.000 0.150 0.450 0.245 0.000 0.812 0.165 0.612 0.189 0.333 0.286 0.195 0.595 0.144 0.613 0.000 0.273 0.000 0.000 0.506 0.470 0.462 1 2
6566 24 253 0.529 0.462 0.000 0.000 0.260 0.209 0.194 0.000 0.812 0.181 0.612 0.146 0.333 0.194 0.152 0.565 0.177 0.601 0.000 0.182 0.000 0.000 0.554 0.428 0.460 1 2
6567 24 254 0.651 0.769 0.000 0.000 0.222 0.221 0.355 0.000 0.812 0.173 0.600 0.135 0.333 0.160 0.151 0.613 0.158 0.550 0.000 0.182 0.000 0.000 0.411 0.473 0.458 1 2
6568 24 255 0.535 0.154 0.000 0.000 0.222 0.401 0.358 0.000 0.812 0.176 0.618 0.177 0.333 0.263 0.170 0.607 0.190 0.460 0.000 0.273 0.000 0.000 0.548 0.452 0.456 1 2
6569 24 256 0.669 0.231 0.000 0.000 0.368 0.381 0.194 0.000 0.812 0.172 0.571 0.146 0.333 0.149 0.178 0.589 0.160 0.584 0.000 0.182 0.000 0.000 0.470 0.491 0.454 1 2
6570 24 257 0.593 0.538 0.000 0.000 0.281 0.395 0.282 0.000 0.812 0.182 0.653 0.154 0.333 0.183 0.152 0.583 0.177 0.565 0.000 0.273 0.000 0.000 0.524 0.443 0.452 1 2
6571 24 258 0.390 0.462 0.000 0.000 0.169 0.421 0.285 0.000 0.750 0.151 0.606 0.144 0.333 0.114 0.169 0.619 0.174 0.578 0.000 0.182 0.000 0.000 0.482 0.390 0.450 1 2
6572 24 259 0.424 0.692 0.000 0.000 0.267 0.325 0.165 0.000 0.750 0.143 0.618 0.145 0.333 0.257 0.151 0.583 0.178 0.519 0.000 0.182 0.000 0.000 0.375 0.490 0.448 1 2
6573 24 260 0.622 0.846 0.000 0.000 0.244 0.365 0.301 0.000 0.750 0.173 0.635 0.145 0.333 0.194 0.186 0.607 0.176 0.501 0.000 0.364 0.000 0.000 0.595 0.489 0.447 1 2
6574 24 261 0.430 0.692 0.000 0.000 0.251 0.368 0.276 0.000 0.812 0.218 0.624 0.155 0.333 0.211 0.204 0.619 0.177 0.586 0.000 0.273 0.000 0.000 0.500 0.498 0.445 1 2
6575 24 262 0.535 0.769 0.000 0.000 0.211 0.299 0.229 0.000 0.812 0.155 0.624 0.155 0.333 0.103 0.175 0.601 0.168 0.600 0.000 0.273 0.000 0.000 0.488 0.546 0.443 1 2
6576 24 263 0.349 0.154 0.000 0.000 0.253 0.320 0.298 0.000 0.812 0.129 0.582 0.168 0.333 0.280 0.152 0.649 0.188 0.569 0.000 0.273 0.000 0.000 0.458 0.426 0.441 1 2
6577 24 264 0.512 0.308 0.000 0.000 0.239 0.413 0.232 0.000 0.750 0.153 0.606 0.115 0.333 0.149 0.136 0.601 0.176 0.534 0.000 0.273 0.000 0.000 0.524 0.478 0.439 1 2
6578 24 265 0.831 0.462 0.000 0.000 0.265 0.382 0.297 0.000 0.750 0.177 0.582 0.148 0.333 0.234 0.193 0.589 0.172 0.616 0.000 0.455 0.000 0.000 0.470 0.550 0.437 1 2
6579 24 266 0.198 0.846 0.000 0.000 0.070 0.311 0.326 0.000 0.750 0.197 0.594 0.158 0.333 0.217 0.130 0.613 0.188 0.550 0.000 0.182 0.000 0.000 0.482 0.487 0.435 1 2
6580 24 267 0.471 0.231 0.000 0.000 0.307 0.369 0.254 0.000 0.812 0.190 0.641 0.171 0.333 0.229 0.193 0.601 0.154 0.590 0.000 0.182 0.000 0.000 0.470 0.606 0.433 1 2
6581 24 268 0.599 0.308 0.000 0.000 0.265 0.329 0.374 0.000 0.812 0.199 0.624 0.139 0.333 0.097 0.198 0.613 0.161 0.536 0.000 0.182 0.000 0.000 0.458 0.507 0.431 1 2
6582 24 269 0.419 0.385 0.000 0.000 0.246 0.338 0.239 0.000 0.750 0.213 0.635 0.141 0.333 0.166 0.149 0.571 0.172 0.472 0.000 0.091 0.000 0.000 0.536 0.487 0.429 1 2
6583 24 270 0.500 0.846 0.000 0.000 0.215 0.381 0.219 0.000 0.750 0.153 0.618 0.168 0.333 0.251 0.184 0.601 0.187 0.466 0.000 0.364 0.000 0.000 0.524 0.592 0.427 1 2
6584 24 271 0.651 0.385 0.000 0.000 0.265 0.323 0.213 0.000 0.812 0.206 0.624 0.126 0.333 0.114 0.196 0.601 0.181 0.549 0.000 0.364 0.000 0.000 0.518 0.514 0.426 1 2
6585 24 272 0.349 0.615 0.000 0.000 0.349 0.343 0.185 0.000 0.812 0.196 0.606 0.131 0.333 0.177 0.184 0.643 0.171 0.555 0.000 0.091 0.000 0.000 0.464 0.460 0.424 1 2
6586 24 273 0.494 0.308 0.000 0.000 0.293 0.317 0.113 0.000 0.750 0.176 0.629 0.119 0.333 0.280 0.189 0.601 0.184 0.556 0.000 0.182 0.000 0.000 0.548 0.547 0.422 1 2
6587 24 274 0.517 0.308 0.000 0.000 0.265 0.343 0.243 0.000 0.750 0.145 0.635 0.124 0.333 0.269 0.164 0.589 0.170 0.635 0.000 0.273 0.000 0.000 0.399 0.524 0.420 1 2
6588 24 275 0.436 0.615 0.000 0.000 0.197 0.477 0.221 0.000 0.750 0.168 0.629 0.149 0.333 0.229 0.198 0.613 0.198 0.609 0.000 0.455 0.000 0.000 0.458 0.493 0.418 1 2
6589 24 276 0.517 0.231 0.000 0.000 0.190 0.291 0.397 0.000 0.812 0.185 0.659 0.173 0.333 0.160 0.199 0.595 0.180 0.542 0.000 0.182 0.000 0.000 0.423 0.632 0.416 1 2
6590 24 277 0.221 0.154 0.000 0.000 0.272 0.394 0.239 0.000 0.750 0.182 0.618 0.136 0.333 0.177 0.190 0.601 0.142 0.534 0.000 0.182 0.000 0.000 0.476 0.579 0.414 1 2
6591 24 278 0.401 0.077 0.000 0.000 0.258 0.249 0.217 0.000 0.812 0.205 0.635 0.151 0.333 0.291 0.198 0.613 0.172 0.550 0.000 0.273 0.000 0.000 0.494 0.532 0.412 1 2
6592 24 279 0.831 0.462 0.000 0.000 0.309 0.303 0.328 0.000 0.750 0.163 0.659 0.169 0.333 0.166 0.161 0.595 0.161 0.560 0.000 0.364 0.000 0.000 0.560 0.436 0.410 1 2
6593 24 280 0.651 0.462 0.000 0.000 0.222 0.304 0.213 0.000 0.812 0.244 0.618 0.149 0.333 0.303 0.199 0.619 0.171 0.559 0.000 0.364 0.000 0.000 0.494 0.537 0.408 1 2
6594 24 281 0.477 0.308 0.000 0.000 0.302 0.362 0.210 0.000 0.750 0.205 0.653 0.169 0.333 0.309 0.213 0.613 0.186 0.596 0.000 0.364 0.000 0.000 0.470 0.441 0.406 1 2
6595 24 282 0.401 0.769 0.000 0.000 0.213 0.382 0.256 0.000 0.750 0.186 0.635 0.183 0.333 0.109 0.163 0.649 0.196 0.551 0.000 0.273 0.000 0.000 0.417 0.371 0.405 1 2
6596 24 283 0.657 0.308 0.000 0.000 0.349 0.342 0.349 0.000 0.812 0.208 0.629 0.189 0.333 0.154 0.202 0.637 0.184 0.641 0.000 0.182 0.000 0.000 0.595 0.490 0.403 1 2
6597 24 284 0.547 0.846 0.000 0.000 0.375 0.400 0.301 0.000 0.750 0.208 0.624 0.169 0.333 0.160 0.152 0.589 0.222 0.527 0.000 0.273 0.000 0.000 0.565 0.504 0.401 1 2
6598 24 285 0.535 0.462 0.000 0.000 0.185 0.382 0.235 0.000 0.750 0.179 0.606 0.117 0.333 0.171 0.204 0.649 0.191 0.504 0.000 0.273 0.000 0.000 0.500 0.475 0.399 1 2
6599 24 286 0.692 0.462 0.000 0.000 0.260 0.338 0.269 0.000 0.812 0.195 0.606 0.124 0.333 0.206 0.215 0.649 0.171 0.554 0.000 0.273 0.000 0.000 0.494 0.511 0.397 1 2
6600 24 287 0.302 0.692 0.000 0.000 0.311 0.204 0.234 0.000 0.812 0.175 0.653 0.157 0.333 0.246 0.208 0.625 0.199 0.521 0.000 0.182 0.000 0.000 0.524 0.576 0.395 1 2
6601 24 288 0.413 0.077 0.000 0.000 0.183 0.502 0.308 0.000 0.750 0.151 0.612 0.120 0.333 0.240 0.192 0.613 0.194 0.594 0.000 0.182 0.000 0.000 0.482 0.477 0.393 1 2
6602 24 289 0.564 0.308 0.000 0.000 0.220 0.353 0.269 0.000 0.812 0.205 0.618 0.108 0.333 0.234 0.174 0.643 0.173 0.675 0.000 0.364 0.000 0.000 0.446 0.459 0.391 1 2
6603 24 290 0.407 0.308 0.000 0.000 0.309 0.332 0.356 0.000 0.812 0.183 0.641 0.180 0.333 0.194 0.191 0.619 0.182 0.566 0.000 0.364 0.000 0.000 0.548 0.584 0.389 1 2
6604 24 291 0.494 0.846 0.000 0.000 0.295 0.335 0.253 0.000 0.750 0.183 0.618 0.181 0.333 0.280 0.211 0.607 0.171 0.507 0.000 0.273 0.000 0.000 0.369 0.542 0.387 1 2
6605 24 292 0.459 0.385 0.000 0.000 0.281 0.299 0.325 0.000 0.750 0.186 0.629 0.162 0.333 0.143 0.170 0.625 0.184 0.575 0.000 0.273 0.000 0.000 0.435 0.534 0.385 1 2
6606 24 293 0.570 0.308 0.000 0.000 0.309 0.247 0.275 0.000 0.750 0.191 0.641 0.138 0.333 0.223 0.201 0.601 0.159 0.580 0.000 0.364 0.000 0.000 0.548 0.477 0.384 1 2
6607 24 294 0.558 0.385 0.000 0.000 0.265 0.432 0.243 0.000 0.812 0.191 0.629 0.150 0.333 0.223 0.194 0.619 0.192 0.581 0.000 0.273 0.000 0.000 0.494 0.440 0.382 1 2
6608 24 295 0.703 0.308 0.000 0.000 0.258 0.343 0.321 0.000 0.750 0.203 0.624 0.166 0.333 0.331 0.184 0.613 0.195 0.429 0.000 0.455 0.000 0.000 0.565 0.453 0.380 1 2
6609 24 296 0.424 0.615 0.000 0.000 0.260 0.346 0.220 0.000 0.750 0.206 0.612 0.151 0.333 0.291 0.186 0.607 0.191 0.658 0.000 0.455 0.000 0.000 0.548 0.429 0.378 1 2
6610 24 297 0.471 0.231 0.000 0.000 0.269 0.238 0.242 0.000 0.750 0.183 0.635 0.132 0.333 0.349 0.223 0.625 0.206 0.562 0.000 0.273 0.000 0.000 0.548 0.417 0.376 1 2
6611 24 298 0.483 0.385 0.000 0.000 0.162 0.273 0.180 0.000 0.812 0.211 0.641 0.177 0.333 0.240 0.185 0.619 0.177 0.558 0.000 0.364 0.000 0.000 0.565 0.550 0.374 1 2
6612 24 299 0.453 0.231 0.000 0.000 0.354 0.201 0.259 0.000 0.812 0.200 0.665 0.166 0.333 0.257 0.180 0.631 0.209 0.534 0.000 0.273 0.000 0.000 0.542 0.445 0.372 1 2
6613 24 300 0.593 0.308 0.000 0.000 0.206 0.331 0.139 0.000 0.750 0.206 0.641 0.147 0.333 0.217 0.214 0.625 0.186 0.566 0.000 0.182 0.000 0.000 0.458 0.461 0.370 1 2
6614 24 301 0.488 0.231 0.000 0.000 0.281 0.424 0.305 0.000 0.750 0.194 0.618 0.137 0.333 0.257 0.192 0.619 0.191 0.555 0.000 0.273 0.000 0.000 0.423 0.435 0.368 1 2
6615 24 302 0.680 0.231 0.000 0.000 0.335 0.365 0.346 0.000 0.750 0.171 0.624 0.185 0.333 0.217 0.266 0.613 0.168 0.606 0.000 0.364 0.000 0.000 0.530 0.492 0.366 1 2
6616 24 303 0.651 0.769 0.000 0.000 0.211 0.422 0.367 0.000 0.750 0.197 0.647 0.166 0.333 0.309 0.178 0.613 0.193 0.555 0.000 0.455 0.000 0.000 0.518 0.498 0.365 1 2
6617 24 304 0.523 0.846 0.000 0.000 0.138 0.304 0.192 0.000 0.750 0.207 0.629 0.196 0.333 0.223 0.204 0.631 0.205 0.581 0.000 0.273 0.000 0.000 0.440 0.541 0.363 1 2
6618 24 305 0.384 0.846 0.000 0.000 0.255 0.268 0.238 0.000 0.750 0.175 0.618 0.153 0.333 0.200 0.204 0.601 0.196 0.561 0.000 0.182 0.000 0.000 0.470 0.496 0.361 1 2
6619 24 306 0.529 0.077 0.000 0.000 0.307 0.273 0.251 0.000 0.750 0.171 0.659 0.158 0.333 0.291 0.223 0.643 0.199 0.517 0.000 0.182 0.000 0.000 0.565 0.522 0.359 1 2
6620 24 307 0.483 0.154 0.000 0.000 0.400 0.289 0.274 0.000 0.750 0.201 0.618 0.180 0.333 0.291 0.220 0.619 0.168 0.478 0.000 0.364 0.000 0.000 0.530 0.408 0.357 1 2
6621 24 308 0.419 0.462 0.000 0.000 0.323 0.101 0.302 0.000 0.812 0.228 0.612 0.123 0.333 0.263 0.195 0.625 0.170 0.606 0.000 0.455 0.000 0.000 0.518 0.466 0.355 1 2
6622 24 309 0.558 0.615 0.000 0.000 0.201 0.303 0.228 0.000 0.750 0.223 0.635 0.175 0.333 0.206 0.187 0.631 0.208 0.502 0.000 0.273 0.000 0.000 0.619 0.458 0.353 1 2
6623 24 310 0.576 0.538 0.000 0.000 0.293 0.331 0.237 0.000 0.750 0.219 0.624 0.154 0.333 0.274 0.223 0.607 0.209 0.556 0.000 0.182 0.000 0.000 0.482 0.635 0.351 1 2
6624 24 311 0.605 0.077 0.000 0.000 0.293 0.417 0.200 0.000 0.750 0.194 0.606 0.131 0.333 0.240 0.182 0.637 0.191 0.585 0.000 0.273 0.000 0.000 0.512 0.470 0.349 1 2
6625 24 312 0.750 0.615 0.000 0.000 0.347 0.426 0.294 0.000 0.750 0.217 0.624 0.196 0.333 0.297 0.201 0.613 0.183 0.510 0.000 0.364 0.000 0.000 0.625 0.412 0.347 1 2
6626 24 313 0.506 0.615 0.000 0.000 0.358 0.217 0.301 0.000 0.812 0.226 0.606 0.133 0.333 0.274 0.253 0.661 0.197 0.543 0.000 0.182 0.000 0.000 0.476 0.483 0.345 1 2
6627 24 314 0.570 0.615 0.000 0.000 0.115 0.314 0.183 0.000 0.750 0.194 0.629 0.134 0.333 0.331 0.198 0.595 0.190 0.662 0.000 0.182 0.000 0.000 0.429 0.528 0.344 1 2
6628 24 315 0.570 0.692 0.000 0.000 0.363 0.431 0.302 0.000 0.750 0.258 0.624 0.207 0.333 0.257 0.253 0.649 0.204 0.499 0.000 0.364 0.000 0.000 0.542 0.541 0.342 1 2
6629 24 316 0.686 0.615 0.000 0.000 0.194 0.350 0.295 0.000 0.750 0.197 0.629 0.134 0.333 0.206 0.224 0.649 0.204 0.563 0.000 0.182 0.000 0.000 0.458 0.464 0.340 1 2
6630 24 317 0.448 0.692 0.000 0.000 0.227 0.409 0.329 0.000 0.750 0.249 0.635 0.201 0.333 0.303 0.221 0.643 0.163 0.578 0.000 0.273 0.000 0.000 0.560 0.562 0.338 1 2
6631 24 318 0.407 0.308 0.000 0.000 0.253 0.501 0.194 0.000 0.750 0.246 0.641 0.150 0.333 0.240 0.201 0.625 0.214 0.430 0.000 0.455 0.000 0.000 0.560 0.526 0.336 1 2
6632 24 319 0.337 0.692 0.000 0.000 0.169 0.388 0.291 0.000 0.750 0.220 0.641 0.179 0.333 0.269 0.207 0.625 0.212 0.488 0.000 0.273 0.000 0.000 0.512 0.412 0.334 1 2
6633 24 320 0.541 0.769 0.000 0.000 0.213 0.276 0.368 0.000 0.750 0.212 0.624 0.153 0.333 0.354 0.229 0.667 0.224 0.525 0.000 0.364 0.000 0.000 0.577 0.514 0.332 1 2
6634 24 321 0.395 0.308 0.000 0.000 0.218 0.413 0.407 0.000 0.750 0.219 0.629 0.182 0.333 0.320 0.227 0.679 0.198 0.491 0.000 0.273 0.000 0.000 0.530 0.560 0.330 1 2
6635 24 322 0.343 0.615 0.000 0.000 0.307 0.247 0.290 0.000 0.750 0.228 0.659 0.162 0.333 0.200 0.212 0.625 0.196 0.572 0.000 0.364 0.000 0.000 0.500 0.523 0.328 1 2
6636 24 323 0.547 0.154 0.000 0.000 0.241 0.200 0.326 0.000 0.750 0.212 0.641 0.151 0.333 0.337 0.246 0.613 0.201 0.477 0.000 0.273 0.000 0.000 0.583 0.504 0.326 1 2
6637 24 324 0.610 0.385 0.000 0.000 0.260 0.370 0.353 0.000 0.750 0.225 0.641 0.163 0.333 0.257 0.256 0.661 0.216 0.546 0.000 0.091 0.000 0.000 0.363 0.560 0.324 1 2
6638 24 325 0.297 0.615 0.000 0.000 0.211 0.245 0.428 0.000 0.750 0.207 0.647 0.183 0.333 0.366 0.256 0.619 0.204 0.567 0.000 0.182 0.000 0.000 0.458 0.466 0.323 1 2
6639 24 326 0.587 0.462 0.000 0.000 0.265 0.375 0.334 0.000 0.750 0.223 0.647 0.186 0.333 0.280 0.233 0.655 0.196 0.522 0.000 0.273 0.000 0.000 0.470 0.460 0.321 1 2
6640 24 327 0.285 0.615 0.000 0.000 0.255 0.325 0.253 0.000 0.750 0.257 0.612 0.150 0.333 0.274 0.218 0.631 0.208 0.588 0.000 0.364 0.000 0.000 0.500 0.439 0.319 1 2
6641 24 328 0.703 0.154 0.000 0.000 0.316 0.355 0.222 0.000 0.812 0.267 0.647 0.170 0.333 0.326 0.279 0.625 0.234 0.416 0.000 0.545 0.000 0.000 0.452 0.452 0.317 1 2
6642 24 329 0.680 0.308 0.000 0.000 0.267 0.355 0.259 0.000 0.750 0.230 0.647 0.165 0.333 0.286 0.209 0.631 0.218 0.535 0.000 0.364 0.000 0.000 0.625 0.509 0.315 1 2
6643 24 330 0.523 0.385 0.000 0.000 0.347 0.381 0.319 0.000 0.750 0.240 0.635 0.187 0.333 0.297 0.257 0.637 0.202 0.516 0.000 0.273 0.000 0.000 0.423 0.640 0.313 1 2
